Timestamp,Analog1_chA,Analog1_chB 
44252,2382.000,1668.000,
44256,2380.000,1646.000,
44260,2362.000,1657.000,
44264,2361.000,1665.000,
44268,2347.000,1649.000,
44272,2340.000,1632.000,
44276,2330.000,1634.000,
44280,2330.000,1643.000,
44284,2322.000,1631.000,
44288,2314.000,1616.000,
44292,2320.000,1612.000,
44296,2313.000,1625.000,
44300,2316.000,1615.000,
44304,2311.000,1616.000,
44308,2320.000,1612.000,
44312,2319.000,1631.000,
44316,2338.000,1629.000,
44320,2345.000,1619.000,
44324,2344.000,1628.000,
44328,2363.000,1645.000,
44332,2368.000,1644.000,
44336,2382.000,1641.000,
44340,2384.000,1640.000,
44344,2390.000,1668.000,
44348,2395.000,1680.000,
44352,2416.000,1665.000,
44356,2416.000,1659.000,
44360,2422.000,1681.000,
44364,2430.000,1694.000,
44368,2438.000,1683.000,
44372,2445.000,1681.000,
44376,2445.000,1700.000,
44380,2449.000,1706.000,
44384,2455.000,1695.000,
44388,2460.000,1691.000,
44392,2460.000,1700.000,
44396,2456.000,1718.000,
44400,2452.000,1702.000,
44404,2433.000,1687.000,
44408,2433.000,1679.000,
44412,2435.000,1697.000,
44416,2450.000,1712.000,
44420,2446.000,1697.000,
44424,2446.000,1685.000,
44428,2448.000,1698.000,
44432,2448.000,1710.000,
44436,2457.000,1701.000,
44440,2450.000,1691.000,
44444,2450.000,1701.000,
44448,2448.000,1712.000,
44452,2448.000,1709.000,
44456,2443.000,1692.000,
44460,2442.000,1702.000,
44464,2442.000,1715.000,
44468,2441.000,1712.000,
44472,2442.000,1689.000,
44476,2442.000,1689.000,
44480,2449.000,1708.000,
44484,2447.000,1707.000,
44488,2446.000,1692.000,
44492,2447.000,1696.000,
44496,2439.000,1704.000,
44500,2442.000,1704.000,
44504,2442.000,1694.000,
44508,2436.000,1687.000,
44512,2444.000,1703.000,
44516,2447.000,1711.000,
44520,2452.000,1691.000,
44524,2453.000,1687.000,
44528,2449.000,1708.000,
44532,2452.000,1717.000,
44536,2445.000,1701.000,
44540,2431.000,1691.000,
44544,2449.000,1704.000,
44548,2460.000,1718.000,
44552,2450.000,1706.000,
44556,2453.000,1692.000,
44560,2464.000,1709.000,
44564,2462.000,1709.000,
44568,2457.000,1717.000,
44572,2454.000,1704.000,
44576,2456.000,1692.000,
44580,2457.000,1710.000,
44584,2459.000,1715.000,
44588,2458.000,1699.000,
44592,2456.000,1700.000,
44596,2462.000,1707.000,
44600,2459.000,1711.000,
44604,2461.000,1706.000,
44608,2457.000,1695.000,
44612,2456.000,1707.000,
44616,2457.000,1728.000,
44620,2456.000,1715.000,
44624,2453.000,1695.000,
44628,2455.000,1705.000,
44632,2463.000,1720.000,
44636,2461.000,1711.000,
44640,2457.000,1700.000,
44644,2472.000,1698.000,
44648,2471.000,1711.000,
44652,2467.000,1719.000,
44656,2470.000,1716.000,
44660,2471.000,1705.000,
44664,2472.000,1716.000,
44668,2452.000,1733.000,
44672,2480.000,1722.000,
44676,2472.000,1711.000,
44680,2476.000,1713.000,
44684,2467.000,1732.000,
44688,2475.000,1721.000,
44692,2463.000,1710.000,
44696,2461.000,1704.000,
44700,2465.000,1725.000,
44704,2459.000,1720.000,
44708,2458.000,1697.000,
44712,2450.000,1694.000,
44716,2449.000,1715.000,
44720,2449.000,1717.000,
44724,2436.000,1692.000,
44728,2424.000,1690.000,
44732,2426.000,1708.000,
44736,2423.000,1701.000,
44740,2432.000,1692.000,
44744,2421.000,1684.000,
44748,2422.000,1698.000,
44752,2424.000,1693.000,
44756,2416.000,1685.000,
44760,2423.000,1672.000,
44764,2416.000,1689.000,
44768,2421.000,1700.000,
44772,2418.000,1681.000,
44776,2417.000,1667.000,
44780,2426.000,1691.000,
44784,2423.000,1695.000,
44788,2433.000,1690.000,
44792,2436.000,1681.000,
44796,2448.000,1687.000,
44800,2449.000,1707.000,
44804,2456.000,1723.000,
44808,2449.000,1700.000,
44812,2446.000,1692.000,
44816,2442.000,1702.000,
44820,2438.000,1721.000,
44824,2438.000,1695.000,
44828,2430.000,1683.000,
44832,2432.000,1693.000,
44836,2436.000,1705.000,
44840,2432.000,1701.000,
44844,2424.000,1685.000,
44848,2432.000,1687.000,
44852,2424.000,1704.000,
44856,2428.000,1697.000,
44860,2422.000,1675.000,
44864,2422.000,1688.000,
44868,2428.000,1705.000,
44872,2428.000,1700.000,
44876,2431.000,1677.000,
44880,2423.000,1683.000,
44884,2461.000,1703.000,
44888,2464.000,1719.000,
44892,2466.000,1716.000,
44896,2459.000,1701.000,
44900,2467.000,1703.000,
44904,2466.000,1720.000,
44908,2463.000,1713.000,
44912,2461.000,1704.000,
44916,2471.000,1705.000,
44920,2463.000,1721.000,
44924,2469.000,1726.000,
44928,2468.000,1704.000,
44932,2463.000,1705.000,
44936,2469.000,1723.000,
44940,2472.000,1721.000,
44944,2465.000,1706.000,
44948,2473.000,1706.000,
44952,2467.000,1722.000,
44956,2469.000,1723.000,
44960,2477.000,1706.000,
44964,2465.000,1705.000,
44968,2463.000,1719.000,
44972,2472.000,1726.000,
44976,2469.000,1713.000,
44980,2463.000,1702.000,
44984,2466.000,1711.000,
44988,2457.000,1724.000,
44992,2464.000,1712.000,
44996,2459.000,1700.000,
45000,2464.000,1710.000,
45004,2468.000,1717.000,
45008,2462.000,1707.000,
45012,2464.000,1701.000,
45016,2473.000,1712.000,
45020,2472.000,1723.000,
45024,2471.000,1728.000,
45028,2477.000,1701.000,
45032,2475.000,1716.000,
45036,2477.000,1734.000,
45040,2483.000,1729.000,
45044,2436.000,1701.000,
45048,2431.000,1681.000,
45052,2422.000,1694.000,
45056,2423.000,1706.000,
45060,2425.000,1698.000,
45064,2415.000,1678.000,
45068,2416.000,1680.000,
45072,2406.000,1689.000,
45076,2406.000,1679.000,
45080,2403.000,1669.000,
45084,2408.000,1671.000,
45088,2413.000,1689.000,
45092,2442.000,1687.000,
45096,2413.000,1671.000,
45100,2420.000,1674.000,
45104,2421.000,1696.000,
45108,2422.000,1700.000,
45112,2437.000,1684.000,
45116,2440.000,1683.000,
45120,2447.000,1699.000,
45124,2475.000,1727.000,
45128,2474.000,1724.000,
45132,2470.000,1703.000,
45136,2467.000,1711.000,
45140,2472.000,1726.000,
45144,2467.000,1719.000,
45148,2460.000,1705.000,
45152,2451.000,1704.000,
45156,2461.000,1717.000,
45160,2463.000,1719.000,
45164,2469.000,1705.000,
45168,2466.000,1695.000,
45172,2465.000,1719.000,
45176,2458.000,1728.000,
45180,2458.000,1710.000,
45184,2451.000,1700.000,
45188,2456.000,1711.000,
45192,2458.000,1719.000,
45196,2458.000,1706.000,
45200,2454.000,1698.000,
45204,2457.000,1712.000,
45208,2451.000,1717.000,
45212,2451.000,1712.000,
45216,2448.000,1695.000,
45220,2450.000,1703.000,
45224,2448.000,1716.000,
45228,2448.000,1707.000,
45232,2448.000,1692.000,
45236,2447.000,1699.000,
45240,2441.000,1712.000,
45244,2450.000,1707.000,
45248,2450.000,1695.000,
45252,2447.000,1688.000,
45256,2439.000,1716.000,
45260,2452.000,1716.000,
45264,2451.000,1691.000,
45268,2453.000,1694.000,
45272,2458.000,1717.000,
45276,2459.000,1715.000,
45280,2464.000,1704.000,
45284,2459.000,1704.000,
45288,2460.000,1711.000,
45292,2464.000,1724.000,
45296,2468.000,1722.000,
45300,2463.000,1701.000,
45304,2460.000,1701.000,
45308,2461.000,1721.000,
45312,2464.000,1719.000,
45316,2463.000,1703.000,
45320,2460.000,1699.000,
45324,2464.000,1722.000,
45328,2457.000,1722.000,
45332,2457.000,1706.000,
45336,2457.000,1698.000,
45340,2450.000,1720.000,
45344,2455.000,1713.000,
45348,2453.000,1703.000,
45352,2448.000,1696.000,
45356,2442.000,1708.000,
45360,2450.000,1715.000,
45364,2436.000,1701.000,
45368,2449.000,1688.000,
45372,2440.000,1708.000,
45376,2440.000,1711.000,
45380,2443.000,1698.000,
45384,2438.000,1686.000,
45388,2441.000,1697.000,
45392,2446.000,1710.000,
45396,2438.000,1695.000,
45400,2436.000,1684.000,
45404,2434.000,1694.000,
45408,2437.000,1708.000,
45412,2442.000,1704.000,
45416,2440.000,1685.000,
45420,2436.000,1692.000,
45424,2433.000,1706.000,
45428,2439.000,1699.000,
45432,2442.000,1684.000,
45436,2430.000,1687.000,
45440,2435.000,1714.000,
45444,2453.000,1724.000,
45448,2450.000,1712.000,
45452,2454.000,1695.000,
45456,2464.000,1699.000,
45460,2462.000,1721.000,
45464,2465.000,1718.000,
45468,2458.000,1697.000,
45472,2460.000,1704.000,
45476,2451.000,1720.000,
45480,2457.000,1722.000,
45484,2463.000,1699.000,
45488,2460.000,1698.000,
45492,2465.000,1719.000,
45496,2460.000,1723.000,
45500,2457.000,1703.000,
45504,2458.000,1704.000,
45508,2462.000,1716.000,
45512,2459.000,1725.000,
45516,2461.000,1705.000,
45520,2459.000,1694.000,
45524,2421.000,1684.000,
45528,2426.000,1699.000,
45532,2420.000,1704.000,
45536,2425.000,1679.000,
45540,2430.000,1677.000,
45544,2420.000,1691.000,
45548,2424.000,1698.000,
45552,2425.000,1680.000,
45556,2426.000,1677.000,
45560,2419.000,1687.000,
45564,2424.000,1700.000,
45568,2429.000,1688.000,
45572,2431.000,1680.000,
45576,2429.000,1691.000,
45580,2426.000,1702.000,
45584,2431.000,1698.000,
45588,2436.000,1679.000,
45592,2434.000,1687.000,
45596,2434.000,1703.000,
45600,2431.000,1700.000,
45604,2460.000,1701.000,
45608,2446.000,1693.000,
45612,2454.000,1708.000,
45616,2449.000,1711.000,
45620,2449.000,1704.000,
45624,2446.000,1687.000,
45628,2447.000,1706.000,
45632,2447.000,1711.000,
45636,2452.000,1699.000,
45640,2441.000,1689.000,
45644,2441.000,1703.000,
45648,2439.000,1711.000,
45652,2448.000,1704.000,
45656,2436.000,1684.000,
45660,2435.000,1693.000,
45664,2430.000,1705.000,
45668,2426.000,1706.000,
45672,2430.000,1684.000,
45676,2421.000,1679.000,
45680,2425.000,1704.000,
45684,2420.000,1696.000,
45688,2425.000,1673.000,
45692,2423.000,1677.000,
45696,2429.000,1692.000,
45700,2428.000,1696.000,
45704,2425.000,1680.000,
45708,2423.000,1686.000,
45712,2427.000,1703.000,
45716,2440.000,1698.000,
45720,2441.000,1686.000,
45724,2445.000,1679.000,
45728,2443.000,1705.000,
45732,2456.000,1716.000,
45736,2449.000,1696.000,
45740,2456.000,1696.000,
45744,2466.000,1715.000,
45748,2463.000,1717.000,
45752,2471.000,1705.000,
45756,2463.000,1695.000,
45760,2464.000,1720.000,
45764,2452.000,1722.000,
45768,2455.000,1720.000,
45772,2448.000,1701.000,
45776,2451.000,1697.000,
45780,2443.000,1709.000,
45784,2443.000,1708.000,
45788,2442.000,1701.000,
45792,2439.000,1687.000,
45796,2439.000,1700.000,
45800,2436.000,1710.000,
45804,2438.000,1694.000,
45808,2431.000,1687.000,
45812,2440.000,1700.000,
45816,2438.000,1698.000,
45820,2440.000,1693.000,
45824,2433.000,1680.000,
45828,2432.000,1694.000,
45832,2430.000,1703.000,
45836,2432.000,1692.000,
45840,2426.000,1677.000,
45844,2474.000,1702.000,
45848,2464.000,1714.000,
45852,2459.000,1725.000,
45856,2459.000,1714.000,
45860,2458.000,1698.000,
45864,2455.000,1709.000,
45868,2458.000,1725.000,
45872,2448.000,1712.000,
45876,2453.000,1694.000,
45880,2443.000,1703.000,
45884,2452.000,1720.000,
45888,2452.000,1707.000,
45892,2442.000,1694.000,
45896,2448.000,1702.000,
45900,2452.000,1716.000,
45904,2448.000,1717.000,
45908,2448.000,1691.000,
45912,2441.000,1696.000,
45916,2443.000,1706.000,
45920,2437.000,1707.000,
45924,2436.000,1693.000,
45928,2436.000,1682.000,
45932,2434.000,1698.000,
45936,2442.000,1709.000,
45940,2443.000,1707.000,
45944,2440.000,1677.000,
45948,2454.000,1701.000,
45952,2448.000,1707.000,
45956,2452.000,1712.000,
45960,2447.000,1691.000,
45964,2456.000,1695.000,
45968,2450.000,1711.000,
45972,2458.000,1716.000,
45976,2460.000,1704.000,
45980,2449.000,1698.000,
45984,2455.000,1713.000,
45988,2455.000,1721.000,
45992,2455.000,1706.000,
45996,2451.000,1698.000,
46000,2465.000,1718.000,
46004,2407.000,1689.000,
46008,2416.000,1689.000,
46012,2412.000,1667.000,
46016,2411.000,1663.000,
46020,2419.000,1694.000,
46024,2417.000,1692.000,
46028,2419.000,1675.000,
46032,2413.000,1671.000,
46036,2421.000,1696.000,
46040,2419.000,1699.000,
46044,2418.000,1682.000,
46048,2428.000,1676.000,
46052,2423.000,1697.000,
46056,2427.000,1712.000,
46060,2433.000,1682.000,
46064,2438.000,1679.000,
46068,2436.000,1693.000,
46072,2440.000,1702.000,
46076,2433.000,1697.000,
46080,2440.000,1683.000,
46084,2432.000,1690.000,
46088,2440.000,1704.000,
46092,2423.000,1696.000,
46096,2430.000,1685.000,
46100,2434.000,1696.000,
46104,2433.000,1700.000,
46108,2426.000,1698.000,
46112,2427.000,1685.000,
46116,2428.000,1686.000,
46120,2421.000,1699.000,
46124,2419.000,1696.000,
46128,2424.000,1677.000,
46132,2421.000,1679.000,
46136,2424.000,1699.000,
46140,2416.000,1696.000,
46144,2419.000,1672.000,
46148,2413.000,1675.000,
46152,2411.000,1687.000,
46156,2414.000,1694.000,
46160,2416.000,1677.000,
46164,2425.000,1677.000,
46168,2425.000,1677.000,
46172,2422.000,1695.000,
46176,2422.000,1704.000,
46180,2423.000,1682.000,
46184,2414.000,1679.000,
46188,2419.000,1700.000,
46192,2417.000,1691.000,
46196,2420.000,1681.000,
46200,2416.000,1675.000,
46204,2416.000,1694.000,
46208,2417.000,1691.000,
46212,2420.000,1680.000,
46216,2417.000,1672.000,
46220,2417.000,1687.000,
46224,2420.000,1725.000,
46228,2420.000,1717.000,
46232,2411.000,1691.000,
46236,2410.000,1696.000,
46240,2416.000,1699.000,
46244,2408.000,1686.000,
46248,2404.000,1675.000,
46252,2406.000,1666.000,
46256,2408.000,1669.000,
46260,2410.000,1687.000,
46264,2405.000,1683.000,
46268,2401.000,1663.000,
46272,2412.000,1669.000,
46276,2410.000,1686.000,
46280,2408.000,1686.000,
46284,2408.000,1677.000,
46288,2399.000,1670.000,
46292,2401.000,1679.000,
46296,2405.000,1681.000,
46300,2397.000,1667.000,
46304,2395.000,1664.000,
46308,2393.000,1674.000,
46312,2393.000,1679.000,
46316,2394.000,1663.000,
46320,2393.000,1652.000,
46324,2367.000,1639.000,
46328,2376.000,1662.000,
46332,2376.000,1655.000,
46336,2381.000,1643.000,
46340,2386.000,1642.000,
46344,2392.000,1670.000,
46348,2389.000,1673.000,
46352,2394.000,1662.000,
46356,2403.000,1660.000,
46360,2416.000,1680.000,
46364,2409.000,1690.000,
46368,2411.000,1672.000,
46372,2416.000,1658.000,
46376,2411.000,1679.000,
46380,2416.000,1693.000,
46384,2411.000,1677.000,
46388,2408.000,1662.000,
46392,2406.000,1671.000,
46396,2411.000,1696.000,
46400,2410.000,1676.000,
46404,2404.000,1661.000,
46408,2404.000,1666.000,
46412,2389.000,1679.000,
46416,2383.000,1671.000,
46420,2385.000,1651.000,
46424,2381.000,1656.000,
46428,2375.000,1676.000,
46432,2371.000,1667.000,
46436,2368.000,1642.000,
46440,2360.000,1641.000,
46444,2357.000,1664.000,
46448,2359.000,1654.000,
46452,2351.000,1640.000,
46456,2354.000,1636.000,
46460,2339.000,1647.000,
46464,2344.000,1650.000,
46468,2340.000,1626.000,
46472,2340.000,1624.000,
46476,2338.000,1638.000,
46480,2334.000,1642.000,
46484,2523.000,1743.000,
46488,2527.000,1728.000,
46492,2533.000,1740.000,
46496,2541.000,1759.000,
46500,2545.000,1761.000,
46504,2550.000,1746.000,
46508,2551.000,1760.000,
46512,2572.000,1772.000,
46516,2571.000,1782.000,
46520,2571.000,1773.000,
46524,2578.000,1765.000,
46528,2573.000,1781.000,
46532,2584.000,1798.000,
46536,2587.000,1787.000,
46540,2586.000,1774.000,
46544,2596.000,1791.000,
46548,2595.000,1810.000,
46552,2605.000,1792.000,
46556,2601.000,1781.000,
46560,2606.000,1801.000,
46564,2560.000,1782.000,
46568,2553.000,1788.000,
46572,2552.000,1769.000,
46576,2536.000,1751.000,
46580,2532.000,1768.000,
46584,2546.000,1771.000,
46588,2523.000,1760.000,
46592,2513.000,1739.000,
46596,2511.000,1748.000,
46600,2502.000,1755.000,
46604,2507.000,1744.000,
46608,2479.000,1719.000,
46612,2476.000,1725.000,
46616,2463.000,1733.000,
46620,2453.000,1724.000,
46624,2431.000,1706.000,
46628,2423.000,1705.000,
46632,2417.000,1713.000,
46636,2402.000,1689.000,
46640,2384.000,1665.000,
46644,2287.000,1581.000,
46648,2301.000,1595.000,
46652,2316.000,1611.000,
46656,2325.000,1616.000,
46660,2338.000,1608.000,
46664,2352.000,1626.000,
46668,2369.000,1648.000,
46672,2378.000,1648.000,
46676,2392.000,1635.000,
46680,2397.000,1653.000,
46684,2414.000,1678.000,
46688,2411.000,1683.000,
46692,2429.000,1669.000,
46696,2439.000,1677.000,
46700,2447.000,1700.000,
46704,2457.000,1704.000,
46708,2465.000,1692.000,
46712,2472.000,1697.000,
46716,2487.000,1721.000,
46720,2491.000,1727.000,
46724,2497.000,1714.000,
46728,2500.000,1717.000,
46732,2514.000,1740.000,
46736,2521.000,1754.000,
46740,2522.000,1735.000,
46744,2527.000,1736.000,
46748,2537.000,1757.000,
46752,2535.000,1770.000,
46756,2544.000,1750.000,
46760,2555.000,1748.000,
46764,2551.000,1763.000,
46768,2562.000,1780.000,
46772,2563.000,1772.000,
46776,2568.000,1765.000,
46780,2571.000,1767.000,
46784,2577.000,1790.000,
46788,2578.000,1776.000,
46792,2581.000,1769.000,
46796,2582.000,1779.000,
46800,2582.000,1797.000,
46804,2600.000,1806.000,
46808,2598.000,1804.000,
46812,2598.000,1792.000,
46816,2594.000,1797.000,
46820,2580.000,1809.000,
46824,2569.000,1785.000,
46828,2580.000,1774.000,
46832,2560.000,1780.000,
46836,2556.000,1785.000,
46840,2543.000,1775.000,
46844,2538.000,1753.000,
46848,2533.000,1759.000,
46852,2525.000,1770.000,
46856,2521.000,1755.000,
46860,2512.000,1740.000,
46864,2506.000,1741.000,
46868,2500.000,1753.000,
46872,2498.000,1745.000,
46876,2487.000,1725.000,
46880,2479.000,1728.000,
46884,2483.000,1744.000,
46888,2478.000,1733.000,
46892,2467.000,1718.000,
46896,2472.000,1716.000,
46900,2469.000,1732.000,
46904,2467.000,1726.000,
46908,2463.000,1714.000,
46912,2462.000,1706.000,
46916,2463.000,1721.000,
46920,2475.000,1728.000,
46924,2469.000,1711.000,
